Date,Adj Close,Volume
2023-03-02,125.74851989746094,3340100
2023-03-03,126.44100189208984,2860300
2023-03-06,126.97743225097656,3131200
2023-03-07,125.0853042602539,3530400
2023-03-08,124.8902359008789,2778800
2023-03-09,123.04688262939453,5478300
2023-03-10,122.35440063476562,5990900
2023-03-13,122.48119354248047,8188400
2023-03-14,121.57413482666016,8114800
2023-03-15,120.2379379272461,5989300
2023-03-16,121.6229019165039,6438700
2023-03-17,120.63783264160156,37400200
2023-03-20,122.83231353759766,4588300
