Date,Adj Close,Volume
2023-03-02,142.4532012939453,2394800
2023-03-03,145.02239990234375,3427400
2023-03-06,141.85040283203125,2250100
2023-03-07,141.0500030517578,2709800
2023-03-08,140.80296325683594,2536200
2023-03-09,138.2831573486328,1704800
2023-03-10,134.30087280273438,2090800
2023-03-13,129.98260498046875,2957300
2023-03-14,131.06959533691406,2618600
2023-03-15,121.28678894042969,5858600
2023-03-16,124.04376220703125,3899100
2023-03-17,121.66230010986328,6217600
2023-03-20,124.12281799316406,2594200
