Date,Adj Close,Volume
2023-03-02,61.78044128417969,1155700
2023-03-03,62.28318405151367,1187300
2023-03-06,62.74797821044922,1027100
2023-03-07,60.035072326660156,1202600
2023-03-08,60.869808197021484,794100
2023-03-09,58.75449752807617,1572100
2023-03-10,54.485923767089844,2771100
2023-03-13,52.96821212768555,3551000
2023-03-14,50.68215560913086,3524400
2023-03-15,52.10501480102539,3635300
2023-03-16,50.75804138183594,3755100
2023-03-17,48.47198486328125,4518300
2023-03-20,49.06010055541992,2388500
