Date,Adj Close,Volume
2023-03-02,205.68580627441406,1509700
2023-03-03,204.40274047851562,1917400
2023-03-06,205.35023498535156,2481700
2023-03-07,204.1066436767578,1367800
2023-03-08,200.7213134765625,1286400
2023-03-09,196.27992248535156,1520700
2023-03-10,195.81602478027344,2483800
2023-03-13,189.47964477539062,2254100
2023-03-14,191.4832000732422,2953600
2023-03-15,184.9593048095703,2654400
2023-03-16,190.20362854003906,2403400
2023-03-17,185.18731689453125,4798600
2023-03-20,187.95323181152344,2301500
